0.00.043.097 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.043.957 W srv  llama_server: -----------------
0.00.043.959 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.043.959 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.043.959 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.043.959 W srv  llama_server: -----------------
0.00.045.404 I srv    load_model: loading model '/home/mark/Downloads/Qwen3.8-27B-AD-IQ2_S.gguf'
VMEAN tap: no live V layers — add disabled
TCQ1 decode: K/V codebooks (K=baked-in V=baked-in) hotswap=0
0.05.493.274 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.05.493.299 W no implementations specified for speculative decoding
0.05.493.303 W no implementations specified for speculative decoding
0.05.493.303 W no implementations specified for speculative decoding
0.05.493.304 W no implementations specified for speculative decoding
0.05.509.153 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.05.509.188 I srv  llama_server: model loaded
0.05.509.192 I srv  llama_server: listening on http://127.0.0.1:8080
0.08.981.678 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1 (best rejected sim = 0.000)
16.35.617.239 I slot print_timing: id  0 | task 24647 | n_decoded =   2497, tg =  27.37 t/s, tg_3s =  23.64 t/s
16.38.644.842 I slot print_timing: id  0 | task 24647 | n_decoded =   2582, tg =  27.39 t/s, tg_3s =  28.08 t/s
16.41.671.903 I slot print_timing: id  0 | task 24647 | n_decoded =   2661, tg =  27.35 t/s, tg_3s =  26.10 t/s
16.44.683.165 I slot print_timing: id  0 | task 24647 | n_decoded =   2729, tg =  27.21 t/s, tg_3s =  22.58 t/s
16.47.819.839 I slot print_timing: id  0 | task 24647 | n_decoded =   2798, tg =  27.05 t/s, tg_3s =  22.00 t/s
16.50.824.911 I slot print_timing: id  0 | task 24647 | n_decoded =   2854, tg =  26.81 t/s, tg_3s =  18.64 t/s
16.53.838.937 I slot print_timing: id  0 | task 24647 | n_decoded =   2928, tg =  26.75 t/s, tg_3s =  24.55 t/s
16.56.866.672 I slot print_timing: id  0 | task 24647 | n_decoded =   3009, tg =  26.75 t/s, tg_3s =  26.75 t/s
16.59.148.952 I slot print_timing: id  0 | task 24647 | prompt eval time =     329.44 ms /    65 tokens (    5.07 ms per token,   197.30 tokens per second)
16.59.148.972 I slot print_timing: id  0 | task 24647 |        eval time =  114765.03 ms /  3072 tokens (   37.36 ms per token,    26.77 tokens per second)
16.59.148.974 I slot print_timing: id  0 | task 24647 |       total time =  115094.47 ms /  3137 tokens
16.59.148.975 I slot print_timing: id  0 | task 24647 |    graphs reused =      27573
16.59.149.768 I slot      release: id  0 | task 24647 | stop processing: n_tokens = 3178, truncated = 0
16.59.170.968 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.506 (> 0.100 thold), f_keep = 0.014
16.59.171.312 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 699.779 MiB)
16.59.238.369 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 848.834 MiB)
17.00.113.154 I slot launch_slot_: id  0 | task 27721 | processing task, is_child = 0
17.00.121.028 W slot   operator(): id  0 | task 27721 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
17.00.204.154 W slot   operator(): id  0 | task 27721 | created context checkpoint 8 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
17.00.334.071 W slot   operator(): id  0 | task 27721 | created context checkpoint 9 of 32 (pos_min = 84, pos_max = 84, n_tokens = 85, size = 149.626 MiB)
17.03.933.954 I slot print_timing: id  0 | task 27721 | n_decoded =    100, tg =  28.15 t/s, tg_3s =  28.15 t/s
17.06.945.057 I slot print_timing: id  0 | task 27721 | n_decoded =    185, tg =  28.19 t/s, tg_3s =  28.23 t/s
17.09.948.874 I slot print_timing: id  0 | task 27721 | n_decoded =    270, tg =  28.22 t/s, tg_3s =  28.30 t/s
17.12.955.206 I slot print_timing: id  0 | task 27721 | n_decoded =    355, tg =  28.23 t/s, tg_3s =  28.27 t/s
17.15.973.644 I slot print_timing: id  0 | task 27721 | n_decoded =    440, tg =  28.22 t/s, tg_3s =  28.16 t/s
17.18.981.560 I slot print_timing: id  0 | task 27721 | n_decoded =    525, tg =  28.23 t/s, tg_3s =  28.26 t/s
17.21.996.159 I slot print_timing: id  0 | task 27721 | n_decoded =    610, tg =  28.22 t/s, tg_3s =  28.20 t/s
17.25.002.905 I slot print_timing: id  0 | task 27721 | n_decoded =    694, tg =  28.19 t/s, tg_3s =  27.94 t/s
17.28.030.743 I slot print_timing: id  0 | task 27721 | n_decoded =    779, tg =  28.17 t/s, tg_3s =  28.07 t/s
17.31.063.542 I slot print_timing: id  0 | task 27721 | n_decoded =    864, tg =  28.16 t/s, tg_3s =  28.03 t/s
17.34.075.321 I slot print_timing: id  0 | task 27721 | n_decoded =    948, tg =  28.14 t/s, tg_3s =  27.89 t/s
17.37.075.625 I slot print_timing: id  0 | task 27721 | n_decoded =   1032, tg =  28.12 t/s, tg_3s =  28.00 t/s
17.40.097.156 I slot print_timing: id  0 | task 27721 | n_decoded =   1117, tg =  28.12 t/s, tg_3s =  28.13 t/s
17.43.103.668 I slot print_timing: id  0 | task 27721 | n_decoded =   1201, tg =  28.11 t/s, tg_3s =  27.94 t/s
17.46.112.975 I slot print_timing: id  0 | task 27721 | n_decoded =   1285, tg =  28.10 t/s, tg_3s =  27.91 t/s
17.49.138.643 I slot print_timing: id  0 | task 27721 | n_decoded =   1370, tg =  28.10 t/s, tg_3s =  28.09 t/s
17.52.173.902 I slot print_timing: id  0 | task 27721 | n_decoded =   1455, tg =  28.09 t/s, tg_3s =  28.00 t/s
17.55.197.279 I slot print_timing: id  0 | task 27721 | n_decoded =   1538, tg =  28.06 t/s, tg_3s =  27.45 t/s
17.58.216.388 I slot print_timing: id  0 | task 27721 | n_decoded =   1611, tg =  27.86 t/s, tg_3s =  24.18 t/s
18.01.252.104 I slot print_timing: id  0 | task 27721 | n_decoded =   1696, tg =  27.86 t/s, tg_3s =  28.00 t/s
18.04.450.374 I slot print_timing: id  0 | task 27721 | n_decoded =   1775, tg =  27.70 t/s, tg_3s =  24.70 t/s
18.07.454.298 I slot print_timing: id  0 | task 27721 | n_decoded =   1830, tg =  27.28 t/s, tg_3s =  18.31 t/s
18.10.479.246 I slot print_timing: id  0 | task 27721 | n_decoded =   1914, tg =  27.30 t/s, tg_3s =  27.77 t/s
18.13.499.088 I slot print_timing: id  0 | task 27721 | n_decoded =   1998, tg =  27.33 t/s, tg_3s =  27.82 t/s
18.16.510.367 I slot print_timing: id  0 | task 27721 | n_decoded =   2082, tg =  27.35 t/s, tg_3s =  27.90 t/s
18.19.538.471 I slot print_timing: id  0 | task 27721 | n_decoded =   2167, tg =  27.38 t/s, tg_3s =  28.07 t/s
18.22.551.315 I slot print_timing: id  0 | task 27721 | n_decoded =   2246, tg =  27.33 t/s, tg_3s =  26.22 t/s
18.25.553.657 I slot print_timing: id  0 | task 27721 | n_decoded =   2325, tg =  27.30 t/s, tg_3s =  26.31 t/s
18.28.584.907 I slot print_timing: id  0 | task 27721 | n_decoded =   2410, tg =  27.32 t/s, tg_3s =  28.04 t/s
18.31.589.018 I slot print_timing: id  0 | task 27721 | n_decoded =   2494, tg =  27.34 t/s, tg_3s =  27.96 t/s
18.34.599.376 I slot print_timing: id  0 | task 27721 | n_decoded =   2578, tg =  27.36 t/s, tg_3s =  27.90 t/s
18.37.600.580 I slot print_timing: id  0 | task 27721 | n_decoded =   2662, tg =  27.38 t/s, tg_3s =  27.99 t/s
18.40.601.145 I slot print_timing: id  0 | task 27721 | n_decoded =   2746, tg =  27.40 t/s, tg_3s =  27.99 t/s
18.43.636.636 I slot print_timing: id  0 | task 27721 | n_decoded =   2831, tg =  27.42 t/s, tg_3s =  28.00 t/s
18.46.650.865 I slot print_timing: id  0 | task 27721 | n_decoded =   2915, tg =  27.43 t/s, tg_3s =  27.87 t/s
18.49.666.933 I slot print_timing: id  0 | task 27721 | n_decoded =   2999, tg =  27.44 t/s, tg_3s =  27.85 t/s
18.52.667.774 I slot print_timing: id  0 | task 27721 | n_decoded =   3071, tg =  27.35 t/s, tg_3s =  23.99 t/s
18.52.702.854 I slot print_timing: id  0 | task 27721 | prompt eval time =     268.20 ms /    47 tokens (    5.71 ms per token,   175.24 tokens per second)
18.52.702.859 I slot print_timing: id  0 | task 27721 |        eval time =  112321.29 ms /  3072 tokens (   36.56 ms per token,    27.35 tokens per second)
18.52.702.859 I slot print_timing: id  0 | task 27721 |       total time =  112589.49 ms /  3119 tokens
18.52.702.860 I slot print_timing: id  0 | task 27721 |    graphs reused =      30631
18.52.703.633 I slot      release: id  0 | task 27721 | stop processing: n_tokens = 3160, truncated = 0
18.52.725.849 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.681 (> 0.100 thold), f_keep = 0.015
18.52.726.017 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 998.364 MiB)
18.53.684.749 I slot launch_slot_: id  0 | task 30795 | processing task, is_child = 0
18.53.692.654 W slot   operator(): id  0 | task 30795 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
18.53.779.578 W slot   operator(): id  0 | task 30795 | created context checkpoint 9 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
18.53.925.200 W slot   operator(): id  0 | task 30795 | created context checkpoint 10 of 32 (pos_min = 64, pos_max = 64, n_tokens = 65, size = 149.626 MiB)
18.57.509.528 I slot print_timing: id  0 | task 30795 | n_decoded =    100, tg =  28.38 t/s, tg_3s =  28.38 t/s
19.00.514.144 I slot print_timing: id  0 | task 30795 | n_decoded =    185, tg =  28.34 t/s, tg_3s =  28.29 t/s
19.03.051.097 I slot print_timing: id  0 | task 30795 | prompt eval time =     301.41 ms /    27 tokens (   11.16 ms per token,    89.58 tokens per second)
19.03.051.101 I slot print_timing: id  0 | task 30795 |        eval time =    9064.83 ms /   256 tokens (   35.41 ms per token,    28.24 tokens per second)
19.03.051.101 I slot print_timing: id  0 | task 30795 |       total time =    9366.24 ms /   283 tokens
19.03.051.102 I slot print_timing: id  0 | task 30795 |    graphs reused =      30884
19.03.051.193 I slot      release: id  0 | task 30795 | stop processing: n_tokens = 324, truncated = 0
19.03.096.208 I srv    operator(): operator(): cleaning up before exit...
