0.00.044.381 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.044.979 W srv  llama_server: -----------------
0.00.044.981 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.044.981 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.044.981 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.044.981 W srv  llama_server: -----------------
0.00.046.239 I srv    load_model: loading model '/home/mark/Downloads/Qwen3.8-27B-AD-IQ2_S.gguf'
VMEAN tap: no live V layers — add disabled
TCQ1 decode: K/V codebooks (K=baked-in V=baked-in) hotswap=0
0.05.316.309 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.05.316.334 W no implementations specified for speculative decoding
0.05.316.338 W no implementations specified for speculative decoding
0.05.316.338 W no implementations specified for speculative decoding
0.05.316.338 W no implementations specified for speculative decoding
0.05.330.388 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.05.330.424 I srv  llama_server: model loaded
0.05.330.429 I srv  llama_server: listening on http://127.0.0.1:8080
0.08.973.329 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1 (best rejected sim = 0.000)
16.32.734.559 I slot print_timing: id  0 | task 24647 |        eval time =  109365.77 ms /  3072 tokens (   35.60 ms per token,    28.09 tokens per second)
16.32.734.559 I slot print_timing: id  0 | task 24647 |       total time =  109649.77 ms /  3137 tokens
16.32.734.560 I slot print_timing: id  0 | task 24647 |    graphs reused =      27573
16.32.734.757 I slot      release: id  0 | task 24647 | stop processing: n_tokens = 3178, truncated = 0
16.32.755.277 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.506 (> 0.100 thold), f_keep = 0.014
16.32.755.519 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 674.865 MiB)
16.33.486.870 I slot launch_slot_: id  0 | task 27721 | processing task, is_child = 0
16.33.494.259 W slot   operator(): id  0 | task 27721 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
16.33.575.110 W slot   operator(): id  0 | task 27721 | created context checkpoint 8 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
16.33.700.484 W slot   operator(): id  0 | task 27721 | created context checkpoint 9 of 32 (pos_min = 84, pos_max = 84, n_tokens = 85, size = 149.626 MiB)
16.37.244.866 I slot print_timing: id  0 | task 27721 | n_decoded =    100, tg =  28.59 t/s, tg_3s =  28.59 t/s
16.40.258.969 I slot print_timing: id  0 | task 27721 | n_decoded =    185, tg =  28.41 t/s, tg_3s =  28.20 t/s
16.43.278.477 I slot print_timing: id  0 | task 27721 | n_decoded =    270, tg =  28.33 t/s, tg_3s =  28.15 t/s
16.46.287.235 I slot print_timing: id  0 | task 27721 | n_decoded =    355, tg =  28.31 t/s, tg_3s =  28.25 t/s
16.49.298.278 I slot print_timing: id  0 | task 27721 | n_decoded =    440, tg =  28.29 t/s, tg_3s =  28.23 t/s
16.52.312.304 I slot print_timing: id  0 | task 27721 | n_decoded =    525, tg =  28.28 t/s, tg_3s =  28.20 t/s
16.55.325.864 I slot print_timing: id  0 | task 27721 | n_decoded =    610, tg =  28.27 t/s, tg_3s =  28.21 t/s
16.58.340.396 I slot print_timing: id  0 | task 27721 | n_decoded =    695, tg =  28.26 t/s, tg_3s =  28.20 t/s
17.01.362.133 I slot print_timing: id  0 | task 27721 | n_decoded =    780, tg =  28.25 t/s, tg_3s =  28.13 t/s
17.04.392.874 I slot print_timing: id  0 | task 27721 | n_decoded =    865, tg =  28.23 t/s, tg_3s =  28.05 t/s
17.07.414.275 I slot print_timing: id  0 | task 27721 | n_decoded =    950, tg =  28.22 t/s, tg_3s =  28.13 t/s
17.10.436.850 I slot print_timing: id  0 | task 27721 | n_decoded =   1035, tg =  28.21 t/s, tg_3s =  28.12 t/s
17.13.472.471 I slot print_timing: id  0 | task 27721 | n_decoded =   1120, tg =  28.19 t/s, tg_3s =  28.00 t/s
17.16.503.763 I slot print_timing: id  0 | task 27721 | n_decoded =   1205, tg =  28.18 t/s, tg_3s =  28.04 t/s
17.19.524.190 I slot print_timing: id  0 | task 27721 | n_decoded =   1290, tg =  28.18 t/s, tg_3s =  28.14 t/s
17.22.525.202 I slot print_timing: id  0 | task 27721 | n_decoded =   1374, tg =  28.17 t/s, tg_3s =  27.99 t/s
17.25.530.971 I slot print_timing: id  0 | task 27721 | n_decoded =   1458, tg =  28.16 t/s, tg_3s =  27.95 t/s
17.28.552.429 I slot print_timing: id  0 | task 27721 | n_decoded =   1543, tg =  28.15 t/s, tg_3s =  28.13 t/s
17.31.584.054 I slot print_timing: id  0 | task 27721 | n_decoded =   1628, tg =  28.15 t/s, tg_3s =  28.04 t/s
17.34.598.765 I slot print_timing: id  0 | task 27721 | n_decoded =   1712, tg =  28.13 t/s, tg_3s =  27.86 t/s
17.37.620.515 I slot print_timing: id  0 | task 27721 | n_decoded =   1797, tg =  28.13 t/s, tg_3s =  28.13 t/s
17.40.647.979 I slot print_timing: id  0 | task 27721 | n_decoded =   1882, tg =  28.13 t/s, tg_3s =  28.08 t/s
17.43.660.412 I slot print_timing: id  0 | task 27721 | n_decoded =   1966, tg =  28.12 t/s, tg_3s =  27.88 t/s
17.46.661.232 I slot print_timing: id  0 | task 27721 | n_decoded =   2050, tg =  28.12 t/s, tg_3s =  27.99 t/s
17.49.688.971 I slot print_timing: id  0 | task 27721 | n_decoded =   2135, tg =  28.11 t/s, tg_3s =  28.07 t/s
17.52.694.600 I slot print_timing: id  0 | task 27721 | n_decoded =   2219, tg =  28.11 t/s, tg_3s =  27.95 t/s
17.55.725.844 I slot print_timing: id  0 | task 27721 | n_decoded =   2304, tg =  28.11 t/s, tg_3s =  28.04 t/s
17.58.753.935 I slot print_timing: id  0 | task 27721 | n_decoded =   2389, tg =  28.10 t/s, tg_3s =  28.07 t/s
18.01.755.165 I slot print_timing: id  0 | task 27721 | n_decoded =   2473, tg =  28.10 t/s, tg_3s =  27.99 t/s
18.04.760.322 I slot print_timing: id  0 | task 27721 | n_decoded =   2557, tg =  28.10 t/s, tg_3s =  27.95 t/s
18.07.787.421 I slot print_timing: id  0 | task 27721 | n_decoded =   2642, tg =  28.09 t/s, tg_3s =  28.08 t/s
18.10.805.424 I slot print_timing: id  0 | task 27721 | n_decoded =   2719, tg =  28.01 t/s, tg_3s =  25.51 t/s
18.13.817.593 I slot print_timing: id  0 | task 27721 | n_decoded =   2803, tg =  28.01 t/s, tg_3s =  27.89 t/s
18.16.824.521 I slot print_timing: id  0 | task 27721 | n_decoded =   2876, tg =  27.90 t/s, tg_3s =  24.28 t/s
18.19.827.801 I slot print_timing: id  0 | task 27721 | n_decoded =   2960, tg =  27.90 t/s, tg_3s =  27.97 t/s
18.22.831.826 I slot print_timing: id  0 | task 27721 | n_decoded =   3044, tg =  27.91 t/s, tg_3s =  27.96 t/s
18.23.830.391 I slot print_timing: id  0 | task 27721 | prompt eval time =     260.77 ms /    47 tokens (    5.55 ms per token,   180.23 tokens per second)
18.23.830.394 I slot print_timing: id  0 | task 27721 |        eval time =  110082.71 ms /  3072 tokens (   35.83 ms per token,    27.91 tokens per second)
18.23.830.395 I slot print_timing: id  0 | task 27721 |       total time =  110343.49 ms /  3119 tokens
18.23.830.396 I slot print_timing: id  0 | task 27721 |    graphs reused =      30631
18.23.830.498 I slot      release: id  0 | task 27721 | stop processing: n_tokens = 3160, truncated = 0
18.23.851.435 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.681 (> 0.100 thold), f_keep = 0.015
18.23.851.552 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 824.060 MiB)
18.23.918.514 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 973.614 MiB)
18.24.734.876 I slot launch_slot_: id  0 | task 30795 | processing task, is_child = 0
18.24.742.283 W slot   operator(): id  0 | task 30795 | restored context checkpoint (pos_min = 41, pos_max = 41, n_tokens = 42, n_past = 42, size = 149.626 MiB)
18.24.834.020 W slot   operator(): id  0 | task 30795 | created context checkpoint 9 of 32 (pos_min = 41, pos_max = 41, n_tokens = 42, size = 149.626 MiB)
18.24.954.920 W slot   operator(): id  0 | task 30795 | created context checkpoint 10 of 32 (pos_min = 64, pos_max = 64, n_tokens = 65, size = 149.626 MiB)
18.28.494.930 I slot print_timing: id  0 | task 30795 | n_decoded =    100, tg =  28.64 t/s, tg_3s =  28.64 t/s
18.31.499.770 I slot print_timing: id  0 | task 30795 | n_decoded =    185, tg =  28.48 t/s, tg_3s =  28.29 t/s
18.34.030.892 I slot print_timing: id  0 | task 30795 | prompt eval time =     268.25 ms /    27 tokens (    9.94 ms per token,   100.65 tokens per second)
18.34.030.895 I slot print_timing: id  0 | task 30795 |        eval time =    9027.73 ms /   256 tokens (   35.26 ms per token,    28.36 tokens per second)
18.34.030.896 I slot print_timing: id  0 | task 30795 |       total time =    9295.98 ms /   283 tokens
18.34.030.897 I slot print_timing: id  0 | task 30795 |    graphs reused =      30884
18.34.030.985 I slot      release: id  0 | task 30795 | stop processing: n_tokens = 324, truncated = 0
18.34.071.730 I srv    operator(): operator(): cleaning up before exit...
